,REG_DATE,concept:name,AMOUNT_REQ
10610,2012-02-06 12:22:48.514000+01:00,206751,6000
10611,2012-02-06 12:26:36.213000+01:00,206754,27635
10612,2012-02-06 12:27:03.554000+01:00,206757,3500
10613,2012-02-06 12:27:50.512000+01:00,206760,15000
10614,2012-02-06 12:38:46.328000+01:00,206763,5000
10615,2012-02-06 12:40:28.604000+01:00,206766,8000
10616,2012-02-06 12:58:32.185000+01:00,206769,10000
10617,2012-02-06 13:01:01.086000+01:00,206772,7500
10618,2012-02-06 13:19:19.915000+01:00,206775,2500
10619,2012-02-06 13:35:03.398000+01:00,206778,5000
10620,2012-02-06 13:46:31.897000+01:00,206781,25000
10621,2012-02-06 13:49:41.910000+01:00,206784,10000
10622,2012-02-06 14:02:03.315000+01:00,206787,13000
10623,2012-02-06 14:04:09.700000+01:00,206790,16000
10624,2012-02-06 14:21:52.911000+01:00,206793,21000
10625,2012-02-06 14:30:07.102000+01:00,206796,46000
10626,2012-02-06 14:32:49.003000+01:00,206799,25000
10627,2012-02-06 14:40:01.804000+01:00,206802,18000
10628,2012-02-06 14:46:14.946000+01:00,206805,20000
10629,2012-02-06 14:49:13.779000+01:00,206808,5000
10630,2012-02-06 14:52:45.144000+01:00,206811,14000
10631,2012-02-06 15:15:55.788000+01:00,206814,10000
10632,2012-02-06 15:23:40.111000+01:00,206817,5000
10633,2012-02-06 15:29:20.082000+01:00,206820,11750
10634,2012-02-06 16:04:28.059000+01:00,206823,15000
10635,2012-02-06 16:07:15.673000+01:00,206826,15000
10636,2012-02-06 16:10:41.228000+01:00,206829,15000
10637,2012-02-06 16:11:58.171000+01:00,206832,15000
10638,2012-02-06 16:19:30.478000+01:00,206835,15000
10639,2012-02-06 16:27:20.841000+01:00,206838,5000
10640,2012-02-06 16:27:28.350000+01:00,206841,12500
10641,2012-02-06 16:34:32.377000+01:00,206844,8500
10642,2012-02-06 16:35:28.600000+01:00,206847,10000
10643,2012-02-06 16:38:52.251000+01:00,206850,35000
10644,2012-02-06 16:45:36.023000+01:00,206853,7000
10645,2012-02-06 16:49:19.644000+01:00,206856,15000
10646,2012-02-06 16:50:45.512000+01:00,206859,15000
10647,2012-02-06 16:58:00.509000+01:00,206862,20000
10648,2012-02-06 17:00:01.182000+01:00,206865,6000
10649,2012-02-06 17:03:38.989000+01:00,206868,20000
10650,2012-02-06 17:04:31.548000+01:00,206871,18000
10651,2012-02-06 17:22:48.937000+01:00,206874,8000
10652,2012-02-06 17:26:51.206000+01:00,206877,250
10653,2012-02-06 17:27:32.704000+01:00,206880,5000
10654,2012-02-06 17:27:54.776000+01:00,206883,5000
10655,2012-02-06 17:32:02.954000+01:00,206886,25000
10656,2012-02-06 18:03:37.041000+01:00,206889,6000
10657,2012-02-06 18:16:42.751000+01:00,206892,6000
10658,2012-02-06 18:17:22.406000+01:00,206895,5000
10659,2012-02-06 18:22:10.020000+01:00,206898,8000
10660,2012-02-06 18:24:55.091000+01:00,206901,9000
10661,2012-02-06 18:34:47.223000+01:00,206904,20000
10662,2012-02-06 19:12:39.941000+01:00,206907,11000
10663,2012-02-06 19:29:55.879000+01:00,206910,25000
10664,2012-02-06 19:32:33.819000+01:00,206913,6000
10665,2012-02-06 19:43:55.953000+01:00,206916,15000
10666,2012-02-06 19:47:19.474000+01:00,206919,18000
10667,2012-02-06 19:51:25.718000+01:00,206922,10000
10668,2012-02-06 19:51:56.678000+01:00,206925,17000
10669,2012-02-06 19:54:23.797000+01:00,206928,25000
10670,2012-02-06 20:00:15.690000+01:00,206931,5000
10671,2012-02-06 20:15:49.620000+01:00,206934,11000
10672,2012-02-06 20:17:05.086000+01:00,206937,13500
10673,2012-02-06 20:18:40.435000+01:00,206940,6000
10674,2012-02-06 20:44:08.627000+01:00,206943,30000
10675,2012-02-06 21:03:29.832000+01:00,206946,2000
10676,2012-02-06 21:04:32.263000+01:00,206949,3000
10677,2012-02-06 21:08:55.093000+01:00,206952,21000
10678,2012-02-06 21:11:04.519000+01:00,206955,16000
10679,2012-02-06 21:30:29.633000+01:00,206958,7000
10680,2012-02-06 21:33:18.165000+01:00,206961,26853
10681,2012-02-06 22:23:50.431000+01:00,206964,7500
10682,2012-02-06 22:27:37.245000+01:00,206967,6400
10683,2012-02-06 22:40:07.346000+01:00,206970,19000
10684,2012-02-06 22:57:28.469000+01:00,206973,10000
10685,2012-02-06 23:10:05.131000+01:00,206976,5000
10686,2012-02-06 23:21:58.875000+01:00,206979,45320
10687,2012-02-07 07:00:45.780000+01:00,206999,30000
10688,2012-02-07 07:13:33.912000+01:00,207002,17000
10689,2012-02-07 07:19:48.013000+01:00,207005,27000
10690,2012-02-07 08:56:33.699000+01:00,207008,4000
10691,2012-02-07 09:05:45.650000+01:00,207011,6900
10692,2012-02-07 09:09:29.038000+01:00,207014,12000
10693,2012-02-07 09:10:38.450000+01:00,207017,3000
10694,2012-02-07 09:32:23.319000+01:00,207020,50000
10695,2012-02-07 09:45:06.686000+01:00,207023,5000
10696,2012-02-07 10:08:53.090000+01:00,207026,30000
10697,2012-02-07 10:24:26.236000+01:00,207029,15000
10698,2012-02-07 10:36:51.045000+01:00,207032,9000
10699,2012-02-07 10:38:25.624000+01:00,207035,8000
10700,2012-02-07 10:51:25.636000+01:00,207038,27500
10701,2012-02-07 10:53:30.078000+01:00,207041,30000
10702,2012-02-07 10:56:20.628000+01:00,207044,23000
10703,2012-02-07 10:58:30.265000+01:00,207047,12000
10704,2012-02-07 11:03:10.816000+01:00,207050,7500
10705,2012-02-07 11:08:30.241000+01:00,207053,6300
10706,2012-02-07 11:12:03.975000+01:00,207056,2500
10707,2012-02-07 11:13:32.703000+01:00,207059,18000
10708,2012-02-07 11:15:53.207000+01:00,207062,5000
10709,2012-02-07 11:26:32.500000+01:00,207065,8000
10710,2012-02-07 11:30:50.357000+01:00,207068,7000
10711,2012-02-07 11:34:24.537000+01:00,207071,12000
10712,2012-02-07 11:35:00.539000+01:00,207074,10000
10713,2012-02-07 11:50:16.142000+01:00,207077,9000
10714,2012-02-07 11:50:28.261000+01:00,207080,10000
10715,2012-02-07 11:57:48.175000+01:00,207083,10000
10716,2012-02-07 12:02:17.373000+01:00,207086,3000
10717,2012-02-07 12:21:45.538000+01:00,207089,8000
10718,2012-02-07 12:34:57.475000+01:00,207092,5000
10719,2012-02-07 12:37:56.973000+01:00,207095,20000
10720,2012-02-07 12:46:36.993000+01:00,207098,5750
10721,2012-02-07 12:54:32.594000+01:00,207101,5000
10722,2012-02-07 12:59:35.461000+01:00,207104,6500
10723,2012-02-07 13:00:27.245000+01:00,207107,6000
10724,2012-02-07 13:10:33.604000+01:00,207110,5000
10725,2012-02-07 13:12:52.892000+01:00,207113,30000
10726,2012-02-07 13:15:43.075000+01:00,207116,20000
10727,2012-02-07 13:25:19.857000+01:00,207119,10750
10728,2012-02-07 13:40:47.589000+01:00,207122,10000
10729,2012-02-07 13:51:47.586000+01:00,207125,3500
10730,2012-02-07 13:54:46.267000+01:00,207128,10000
10731,2012-02-07 14:05:12.064000+01:00,207131,2600
10732,2012-02-07 14:22:52.998000+01:00,207134,6000
10733,2012-02-07 14:23:46.526000+01:00,207137,24000
10734,2012-02-07 14:31:35.676000+01:00,207140,5000
10735,2012-02-07 14:35:23.536000+01:00,207143,15000
10736,2012-02-07 14:35:45.921000+01:00,207146,7500
10737,2012-02-07 14:48:32.549000+01:00,207149,5000
10738,2012-02-07 14:50:46.681000+01:00,207152,20000
10739,2012-02-07 15:02:05.285000+01:00,207155,10000
10740,2012-02-07 15:03:52.955000+01:00,207158,25000
10741,2012-02-07 15:05:32.785000+01:00,207161,6000
10742,2012-02-07 15:23:28.409000+01:00,207164,16000
10743,2012-02-07 15:27:02.170000+01:00,207167,16000
10744,2012-02-07 15:43:54.787000+01:00,207170,2500
10745,2012-02-07 15:51:46.763000+01:00,207173,35000
10746,2012-02-07 15:55:34.883000+01:00,207176,37700
10747,2012-02-07 16:02:47.804000+01:00,207179,17500
10748,2012-02-07 16:07:42.225000+01:00,207182,3500
10749,2012-02-07 16:14:37.065000+01:00,207185,7500
10750,2012-02-07 16:29:29.650000+01:00,207188,1500
10751,2012-02-07 16:32:52.295000+01:00,207191,5000
10752,2012-02-07 16:38:46.982000+01:00,207194,15000
10753,2012-02-07 16:44:31.422000+01:00,207197,12300
10754,2012-02-07 16:54:20.124000+01:00,207200,16500
10755,2012-02-07 16:57:51.380000+01:00,207203,2500
10756,2012-02-07 17:08:34.548000+01:00,207206,34000
10757,2012-02-07 17:36:47.107000+01:00,207209,10000
10758,2012-02-07 17:39:32+01:00,207212,30000
10759,2012-02-07 17:52:18.637000+01:00,207215,10000
10760,2012-02-07 17:55:26.716000+01:00,207218,5000
10761,2012-02-07 18:02:47.448000+01:00,207221,12000
10762,2012-02-07 18:08:30.205000+01:00,207224,10000
10763,2012-02-07 18:13:09.319000+01:00,207227,50000
10764,2012-02-07 18:14:54.414000+01:00,207230,10000
10765,2012-02-07 18:23:54.172000+01:00,207233,25000
10766,2012-02-07 18:23:57.977000+01:00,207236,17500
10767,2012-02-07 18:24:31.023000+01:00,207239,50000
10768,2012-02-07 18:33:08.685000+01:00,207242,8000
10769,2012-02-07 18:37:36.181000+01:00,207245,8000
10770,2012-02-07 18:47:22.493000+01:00,207248,8000
10771,2012-02-07 18:47:58.657000+01:00,207251,25847
10772,2012-02-07 19:00:11.685000+01:00,207254,40250
10773,2012-02-07 19:43:45.567000+01:00,207257,30000
10774,2012-02-07 19:47:31.562000+01:00,207260,10000
10775,2012-02-07 19:53:39.572000+01:00,207263,30000
10776,2012-02-07 20:04:31.979000+01:00,207266,35000
10777,2012-02-07 20:16:37.064000+01:00,207269,2000
10778,2012-02-07 20:28:53.426000+01:00,207272,3000
10779,2012-02-07 20:30:15.364000+01:00,207275,20000
10780,2012-02-07 20:37:51.029000+01:00,207278,6500
10781,2012-02-07 20:50:17.187000+01:00,207281,20000
10782,2012-02-07 21:08:19.513000+01:00,207284,10000
10783,2012-02-07 21:20:39.485000+01:00,207287,12000
10784,2012-02-07 21:28:56.290000+01:00,207290,25000
10785,2012-02-07 21:30:25.587000+01:00,207293,25000
10786,2012-02-07 21:39:47.074000+01:00,207296,11000
10787,2012-02-07 21:42:36.613000+01:00,207299,40000
10788,2012-02-07 21:52:32.356000+01:00,207302,50000
10789,2012-02-07 22:10:20.780000+01:00,207319,7500
10790,2012-02-07 22:14:39.816000+01:00,207322,2000
10791,2012-02-07 22:17:05.920000+01:00,207325,5000
10792,2012-02-07 22:27:17.249000+01:00,207328,20000
10793,2012-02-07 22:45:06.468000+01:00,207331,7500
10794,2012-02-07 23:18:10.302000+01:00,207334,5000
10795,2012-02-07 23:43:44.834000+01:00,207337,8000
10796,2012-02-08 01:15:44.208000+01:00,207340,14000
10797,2012-02-08 06:01:17.018000+01:00,207359,10500
10798,2012-02-08 08:38:04.916000+01:00,207362,17000
10799,2012-02-08 08:58:12.122000+01:00,207365,5000
10800,2012-02-08 09:07:27.133000+01:00,207368,1000
10801,2012-02-08 09:22:38.976000+01:00,207371,3500
10802,2012-02-08 09:25:48.052000+01:00,207374,50000
10803,2012-02-08 09:41:34.207000+01:00,207377,16000
10804,2012-02-08 09:48:24.038000+01:00,207380,5000
10805,2012-02-08 10:12:40.631000+01:00,207383,15000
10806,2012-02-08 10:34:41.618000+01:00,207386,16600
10807,2012-02-08 10:48:18.297000+01:00,207389,8000
10808,2012-02-08 10:53:07.053000+01:00,207392,5000
10809,2012-02-08 10:54:58.182000+01:00,207395,16600
10810,2012-02-08 11:06:31.909000+01:00,207398,1500
10811,2012-02-08 11:08:50.963000+01:00,207401,30365
10812,2012-02-08 11:48:58.077000+01:00,207404,400
10813,2012-02-08 11:57:53.126000+01:00,207407,5000
10814,2012-02-08 12:08:39.099000+01:00,207410,40000
10815,2012-02-08 12:12:53.528000+01:00,207413,10800
10816,2012-02-08 12:18:17.244000+01:00,207416,7100
10817,2012-02-08 12:21:09.639000+01:00,207419,7000
10818,2012-02-08 12:28:49.832000+01:00,207422,6000
10819,2012-02-08 12:42:57.927000+01:00,207425,22000
10820,2012-02-08 12:47:19.310000+01:00,207428,29000
10821,2012-02-08 12:57:47.845000+01:00,207431,22000
10822,2012-02-08 12:59:39.318000+01:00,207434,10000
10823,2012-02-08 13:07:36.107000+01:00,207437,10000
10824,2012-02-08 13:09:31.708000+01:00,207440,5000
10825,2012-02-08 13:25:00.763000+01:00,207443,5000
10826,2012-02-08 13:31:02.582000+01:00,207446,15000
10827,2012-02-08 13:31:38.818000+01:00,207449,22500
10828,2012-02-08 13:47:26.687000+01:00,207452,40000
10829,2012-02-08 13:53:24.483000+01:00,207455,45000
10830,2012-02-08 14:06:08.319000+01:00,207458,9700
10831,2012-02-08 14:12:00.218000+01:00,207461,32000
10832,2012-02-08 14:27:10.497000+01:00,207464,8000
10833,2012-02-08 14:33:15.885000+01:00,207467,10000
10834,2012-02-08 14:41:46.505000+01:00,207470,10000
10835,2012-02-08 14:43:12.296000+01:00,207473,3000
10836,2012-02-08 14:52:31.135000+01:00,207476,50000
10837,2012-02-08 14:53:51.178000+01:00,207479,15000
10838,2012-02-08 15:11:50.840000+01:00,207482,23000
10839,2012-02-08 15:16:01.547000+01:00,207485,10000
10840,2012-02-08 15:32:51.167000+01:00,207488,29000
10841,2012-02-08 15:41:54.041000+01:00,207491,7500
10842,2012-02-08 15:42:03.296000+01:00,207494,25000
10843,2012-02-08 15:43:10.690000+01:00,207497,7500
10844,2012-02-08 15:47:22.724000+01:00,207500,10000
10845,2012-02-08 16:13:15.992000+01:00,207503,14000
10846,2012-02-08 16:15:23.427000+01:00,207506,2000
10847,2012-02-08 16:15:51.968000+01:00,207509,10000
10848,2012-02-08 16:34:35.358000+01:00,207512,4000
10849,2012-02-08 16:37:37.867000+01:00,207515,35000
10850,2012-02-08 16:46:40.474000+01:00,207518,5000
10851,2012-02-08 16:47:24.693000+01:00,207521,9000
10852,2012-02-08 16:49:16.358000+01:00,207524,15000
10853,2012-02-08 16:52:14.271000+01:00,207527,17000
10854,2012-02-08 16:53:38.613000+01:00,207530,15000
10855,2012-02-08 17:15:01.257000+01:00,207533,20000
10856,2012-02-08 17:19:27.357000+01:00,207536,9000
10857,2012-02-08 17:48:52.664000+01:00,207539,5000
10858,2012-02-08 17:50:24.546000+01:00,207542,50000
10859,2012-02-08 17:57:12.601000+01:00,207545,6000
10860,2012-02-08 17:57:14.505000+01:00,207548,20000
10861,2012-02-08 17:57:22.450000+01:00,207551,25000
10862,2012-02-08 17:58:08.180000+01:00,207554,8000
10863,2012-02-08 18:00:25.262000+01:00,207557,25000
10864,2012-02-08 18:09:10.203000+01:00,207560,10000
10865,2012-02-08 18:12:35.500000+01:00,207563,10000
10866,2012-02-08 18:19:18.337000+01:00,207566,6500
10867,2012-02-08 18:33:47.147000+01:00,207569,25000
10868,2012-02-08 18:39:28.002000+01:00,207572,20000
10869,2012-02-08 19:06:50.221000+01:00,207575,9000
10870,2012-02-08 19:10:42.901000+01:00,207578,20000
10871,2012-02-08 19:12:02.439000+01:00,207581,25000
10872,2012-02-08 19:12:50.533000+01:00,207584,25000
10873,2012-02-08 19:18:02.761000+01:00,207587,5000
10874,2012-02-08 19:19:00.427000+01:00,207590,7000
10875,2012-02-08 19:36:37.510000+01:00,207593,30000
10876,2012-02-08 19:39:38.081000+01:00,207596,15000
10877,2012-02-08 19:44:39.496000+01:00,207599,5000
10878,2012-02-08 19:54:35.620000+01:00,207602,20000
10879,2012-02-08 20:05:03.482000+01:00,207605,20000
10880,2012-02-08 20:08:51.775000+01:00,207608,20000
10881,2012-02-08 20:11:45.111000+01:00,207611,5000
10882,2012-02-08 20:12:13.100000+01:00,207614,3000
10883,2012-02-08 20:35:44.573000+01:00,207617,1500
10884,2012-02-08 20:46:37.953000+01:00,207620,25000
10885,2012-02-08 20:48:06.433000+01:00,207623,9850
10886,2012-02-08 20:55:32.100000+01:00,207626,8000
10887,2012-02-08 20:55:56.779000+01:00,207629,8800
10888,2012-02-08 21:01:41.189000+01:00,207632,12000
10889,2012-02-08 21:11:25.830000+01:00,207635,5000
10890,2012-02-08 21:11:27.174000+01:00,207638,8000
10891,2012-02-08 21:14:25.056000+01:00,207641,15000
10892,2012-02-08 21:15:26.032000+01:00,207644,16000
10893,2012-02-08 21:15:27.017000+01:00,207647,7000
10894,2012-02-08 21:20:40.962000+01:00,207650,11000
10895,2012-02-08 21:41:47.770000+01:00,207653,50000
10896,2012-02-08 21:44:27.519000+01:00,207656,15000
10897,2012-02-08 22:17:02.861000+01:00,207659,50000
10898,2012-02-08 22:55:52.225000+01:00,207662,10000
10899,2012-02-08 23:05:12.830000+01:00,207665,20000
10900,2012-02-08 23:09:08.314000+01:00,207668,7000
10901,2012-02-08 23:27:48.606000+01:00,207671,22000
10902,2012-02-08 23:50:02.884000+01:00,207674,20000
10903,2012-02-08 23:52:12.128000+01:00,207677,99000
10904,2012-02-09 00:23:06.766000+01:00,207680,10000
10905,2012-02-09 00:32:57.436000+01:00,207683,15000
10906,2012-02-09 00:51:03.024000+01:00,207686,5000
10907,2012-02-09 02:45:24.338000+01:00,207689,3500
10908,2012-02-09 07:54:24.704000+01:00,207699,20000
10909,2012-02-09 08:01:42.981000+01:00,207702,12000
10910,2012-02-09 09:10:25.669000+01:00,207705,37200
10911,2012-02-09 09:33:13.582000+01:00,207708,10000
10912,2012-02-09 09:45:08.614000+01:00,207711,12500
10913,2012-02-09 09:46:35.381000+01:00,207714,17000
10914,2012-02-09 09:50:57.303000+01:00,207717,8000
10915,2012-02-09 09:51:22.467000+01:00,207720,5000
10916,2012-02-09 09:52:34.458000+01:00,207723,20000
10917,2012-02-09 09:56:23.187000+01:00,207726,5000
10918,2012-02-09 09:58:47.058000+01:00,207729,20000
10919,2012-02-09 10:09:40.308000+01:00,207732,8800
10920,2012-02-09 10:12:43.998000+01:00,207735,29400
10921,2012-02-09 10:15:02.721000+01:00,207738,5000
10922,2012-02-09 10:18:00.756000+01:00,207741,6500
10923,2012-02-09 10:21:41.735000+01:00,207744,11000
10924,2012-02-09 10:31:52.287000+01:00,207747,5000
10925,2012-02-09 10:37:31.902000+01:00,207750,5000
10926,2012-02-09 10:40:01.290000+01:00,207753,4000
10927,2012-02-09 10:44:06.662000+01:00,207756,10000
10928,2012-02-09 10:51:11.812000+01:00,207759,10000
10929,2012-02-09 10:52:12.900000+01:00,207762,37000
10930,2012-02-09 11:02:51.326000+01:00,207765,5000
10931,2012-02-09 11:05:14.953000+01:00,207768,30000
10932,2012-02-09 11:08:39.611000+01:00,207771,13500
10933,2012-02-09 11:28:00.046000+01:00,207774,2000
10934,2012-02-09 11:34:58.951000+01:00,207777,15000
10935,2012-02-09 11:39:56.800000+01:00,207780,10000
10936,2012-02-09 11:41:41.654000+01:00,207783,6500
10937,2012-02-09 12:08:14.699000+01:00,207786,10000
10938,2012-02-09 12:11:59.025000+01:00,207789,12500
10939,2012-02-09 12:15:27.960000+01:00,207792,15000
10940,2012-02-09 12:32:03.462000+01:00,207795,42000
10941,2012-02-09 12:37:19.443000+01:00,207798,5000
10942,2012-02-09 12:38:25.275000+01:00,207801,13000
10943,2012-02-09 13:00:33.024000+01:00,207804,17000
10944,2012-02-09 13:09:15.419000+01:00,207807,10000
10945,2012-02-09 13:33:01.099000+01:00,207810,8000
10946,2012-02-09 13:39:32.283000+01:00,207813,5000
10947,2012-02-09 13:40:50.843000+01:00,207816,10000
10948,2012-02-09 13:51:23.292000+01:00,207819,5000
10949,2012-02-09 13:55:06.608000+01:00,207822,35000
10950,2012-02-09 13:58:35.042000+01:00,207825,30000
10951,2012-02-09 14:01:54.190000+01:00,207828,5000
10952,2012-02-09 14:04:42.054000+01:00,207831,28000
10953,2012-02-09 14:09:32.171000+01:00,207834,7500
10954,2012-02-09 14:09:49.149000+01:00,207837,7500
10955,2012-02-09 14:10:03.179000+01:00,207840,6500
10956,2012-02-09 14:13:14.989000+01:00,207843,15000
10957,2012-02-09 14:19:58.181000+01:00,207846,15000
10958,2012-02-09 14:40:30.370000+01:00,207849,5000
10959,2012-02-09 14:54:23.185000+01:00,207852,5000
10960,2012-02-09 14:57:21.487000+01:00,207855,20000
10961,2012-02-09 15:14:28.675000+01:00,207858,10000
10962,2012-02-09 15:26:38.926000+01:00,207861,6000
10963,2012-02-09 15:37:25.730000+01:00,207864,10000
10964,2012-02-09 15:53:44.863000+01:00,207867,7500
10965,2012-02-09 16:03:30.640000+01:00,207870,15000
10966,2012-02-09 16:11:13.002000+01:00,207873,14000
10967,2012-02-09 16:17:06.790000+01:00,207876,20000
10968,2012-02-09 16:29:02.750000+01:00,207879,9000
10969,2012-02-09 16:43:33.651000+01:00,207882,8000
10970,2012-02-09 16:44:44.616000+01:00,207885,10000
10971,2012-02-09 16:55:25.184000+01:00,207888,27000
10972,2012-02-09 17:01:16.783000+01:00,207891,20000
10973,2012-02-09 17:31:36.227000+01:00,207894,35000
10974,2012-02-09 18:18:30.951000+01:00,207897,5000
10975,2012-02-09 18:21:37.959000+01:00,207900,1500
10976,2012-02-09 18:26:22.494000+01:00,207903,12000
10977,2012-02-09 18:36:00.933000+01:00,207906,2000
10978,2012-02-09 18:36:49.516000+01:00,207909,15000
10979,2012-02-09 18:52:21.721000+01:00,207912,11000
10980,2012-02-09 19:00:51.257000+01:00,207915,63000
10981,2012-02-09 19:04:10.087000+01:00,207918,15000
10982,2012-02-09 19:07:59.368000+01:00,207921,15000
10983,2012-02-09 19:12:59.469000+01:00,207924,15000
10984,2012-02-09 19:51:11.402000+01:00,207927,4000
10985,2012-02-09 19:54:14.635000+01:00,207930,10000
10986,2012-02-09 19:55:00.759000+01:00,207933,5000
10987,2012-02-09 20:01:55.262000+01:00,207936,10000
10988,2012-02-09 20:05:01.915000+01:00,207939,95000
10989,2012-02-09 20:14:40.839000+01:00,207942,7500
10990,2012-02-09 20:15:25.977000+01:00,207945,6000
10991,2012-02-09 20:26:01.716000+01:00,207948,26000
10992,2012-02-09 20:34:29.628000+01:00,207951,35000
10993,2012-02-09 20:40:19.504000+01:00,207954,10000
10994,2012-02-09 20:51:24.089000+01:00,207957,10000
10995,2012-02-09 20:53:32.083000+01:00,207960,2000
10996,2012-02-09 20:54:29.826000+01:00,207963,100
10997,2012-02-09 20:57:16.330000+01:00,207966,90000
10998,2012-02-09 21:11:51.359000+01:00,207969,8000
10999,2012-02-09 21:14:07.308000+01:00,207972,12500
11000,2012-02-09 21:46:57.031000+01:00,207975,15000
11001,2012-02-09 21:49:20.982000+01:00,207978,20000
11002,2012-02-09 22:29:30.206000+01:00,207981,3000
11003,2012-02-09 22:49:16.633000+01:00,207984,3500
11004,2012-02-09 22:53:28.495000+01:00,207987,20000
11005,2012-02-09 23:03:08.307000+01:00,207990,10000
11006,2012-02-10 00:39:51.082000+01:00,207993,20000
11007,2012-02-10 01:17:47.886000+01:00,207996,42765
11008,2012-02-10 02:10:00.328000+01:00,207999,3000
11009,2012-02-10 03:32:34.831000+01:00,208002,12000
11010,2012-02-10 06:48:51.834000+01:00,208019,12000
11011,2012-02-10 07:39:45.148000+01:00,208022,4500
11012,2012-02-10 08:53:03.285000+01:00,208025,10000
11013,2012-02-10 09:45:28.531000+01:00,208028,9000
11014,2012-02-10 09:49:06.427000+01:00,208031,5000
11015,2012-02-10 10:13:34.215000+01:00,208034,12000
11016,2012-02-10 10:46:28.600000+01:00,208037,25000
11017,2012-02-10 10:55:53.032000+01:00,208040,20000
11018,2012-02-10 10:59:06.780000+01:00,208043,37500
11019,2012-02-10 11:09:45.791000+01:00,208046,8000
11020,2012-02-10 11:31:51.655000+01:00,208049,8000
11021,2012-02-10 11:32:25.646000+01:00,208052,8950
11022,2012-02-10 11:43:31.919000+01:00,208055,7000
11023,2012-02-10 11:52:11.096000+01:00,208058,5000
11024,2012-02-10 12:04:07.060000+01:00,208061,5000
11025,2012-02-10 12:06:56.164000+01:00,208064,15000
11026,2012-02-10 12:19:30.018000+01:00,208067,15000
11027,2012-02-10 12:25:34.068000+01:00,208070,30000
11028,2012-02-10 12:52:40.688000+01:00,208073,5000
11029,2012-02-10 13:15:53.016000+01:00,208076,15000
11030,2012-02-10 13:19:18.086000+01:00,208079,7000
11031,2012-02-10 13:20:07.444000+01:00,208082,50000
11032,2012-02-10 13:29:39.453000+01:00,208085,4000
11033,2012-02-10 13:32:28.339000+01:00,208088,10000
11034,2012-02-10 13:42:16.737000+01:00,208091,17500
11035,2012-02-10 13:42:20.250000+01:00,208094,5000
11036,2012-02-10 13:45:49.643000+01:00,208097,5000
11037,2012-02-10 13:45:59.330000+01:00,208100,11000
11038,2012-02-10 13:50:42.521000+01:00,208103,18550
11039,2012-02-10 14:05:00.558000+01:00,208106,10000
11040,2012-02-10 14:10:57.848000+01:00,208109,1000
11041,2012-02-10 14:18:36.637000+01:00,208112,1000
11042,2012-02-10 14:20:12.236000+01:00,208115,1000
11043,2012-02-10 14:32:25.230000+01:00,208118,15000
11044,2012-02-10 14:34:19.894000+01:00,208121,2500
11045,2012-02-10 14:39:42.547000+01:00,208124,20000
11046,2012-02-10 14:45:46.905000+01:00,208127,8000
11047,2012-02-10 14:50:17.035000+01:00,208130,50000
11048,2012-02-10 14:55:01.539000+01:00,208133,20000
11049,2012-02-10 14:55:55.264000+01:00,208136,17500
11050,2012-02-10 15:00:25.565000+01:00,208139,35000
11051,2012-02-10 15:04:52.148000+01:00,208142,15000
11052,2012-02-10 15:08:54.474000+01:00,208145,3000
11053,2012-02-10 15:15:35.434000+01:00,208148,50000
11054,2012-02-10 15:31:55.366000+01:00,208151,1000
11055,2012-02-10 15:38:57.755000+01:00,208154,3000
11056,2012-02-10 15:39:45.397000+01:00,208157,15000
11057,2012-02-10 15:43:41.720000+01:00,208160,20000
11058,2012-02-10 15:48:50.107000+01:00,208163,6000
11059,2012-02-10 15:49:53.864000+01:00,208166,7000
11060,2012-02-10 15:51:12.062000+01:00,208169,15000
11061,2012-02-10 15:54:36.053000+01:00,208172,15000
11062,2012-02-10 16:00:30.439000+01:00,208175,15000
11063,2012-02-10 16:03:44.689000+01:00,208178,8000
11064,2012-02-10 16:05:00.723000+01:00,208181,10000
11065,2012-02-10 16:06:40.896000+01:00,208184,12500
11066,2012-02-10 16:14:38.546000+01:00,208187,5000
11067,2012-02-10 16:17:56.540000+01:00,208190,15000
11068,2012-02-10 16:19:56.848000+01:00,208193,50000
11069,2012-02-10 16:27:46.389000+01:00,208196,15000
11070,2012-02-10 16:31:57.792000+01:00,208199,25000
11071,2012-02-10 16:34:30.718000+01:00,208202,5000
11072,2012-02-10 16:35:21.940000+01:00,208205,5000
11073,2012-02-10 16:50:36.097000+01:00,208208,13000
11074,2012-02-10 16:53:20.992000+01:00,208211,5000
11075,2012-02-10 17:03:24.314000+01:00,208214,15000
11076,2012-02-10 17:08:45.917000+01:00,208217,35000
11077,2012-02-10 17:32:06.513000+01:00,208220,7000
11078,2012-02-10 17:34:04.699000+01:00,208223,5000
11079,2012-02-10 17:44:21.544000+01:00,208226,9000
11080,2012-02-10 17:46:38.839000+01:00,208229,8000
11081,2012-02-10 18:05:15.521000+01:00,208232,10000
11082,2012-02-10 18:05:25.874000+01:00,208235,15000
11083,2012-02-10 18:05:33.458000+01:00,208238,1000
11084,2012-02-10 18:25:46.749000+01:00,208241,6000
11085,2012-02-10 18:28:53.431000+01:00,208244,50000
11086,2012-02-10 18:50:12.739000+01:00,208247,5000
11087,2012-02-10 19:04:14.507000+01:00,208250,19000
11088,2012-02-10 19:05:04.678000+01:00,208253,28000
11089,2012-02-10 19:37:09.875000+01:00,208256,11000
11090,2012-02-10 19:50:14.703000+01:00,208259,25000
11091,2012-02-10 19:50:23.463000+01:00,208262,3500
